tract_id,median_income,pct_higher_edu,median_house_value,pct_in_labor_force,pct_owner_occupied,pct_renter_occupied,pct_vacant,pct_white,pct_black,pop_density,total_pop,distance_to_downtown,area_sqkm,compactness
Census Tract 1715,-0.8056924480195488,-1.1635901022676782,-0.9898595751436483,0.7400290281291709,-1.4994590743047604,1.49945907430476,1.5584652353426385,-1.5394251528635963,0.6428343654256072,1.1326301660382365,-0.5687338540226942,1.2005349458904269,-0.23968255107124592,1.7215386434937585
Census Tract 1716,0.15594689816969773,-0.2098335906245097,-0.9121987530567794,0.13947231595992238,0.09936778019605781,-0.09936778019605781,-0.47685099706014084,-0.4675969676121693,-0.1069227676774661,-0.5564182362657659,0.41036976034234657,1.3183704422169549,-0.08660736880764826,0.40233677887736946
Census Tract 1717,0.25969283330374565,0.17484968278395793,-0.45127673106068733,0.01793674616677406,0.830023769466225,-0.8300237694662252,-0.23683075138415222,0.5897365343912212,-0.3965134237697755,-0.6901023511966119,-0.22849204471230553,1.3477050063030456,-0.03837873767809397,0.495319217185044
Census Tract 1751,-0.09144442087331774,0.7037101691155763,-0.13861627850316316,0.7072489947662869,-0.6574289339454643,0.6574289339454643,-0.3385312285886509,0.6708197469934463,-0.7646340100882102,0.5036242568162557,-0.6526381448623434,0.2710277099980347,-0.23121384981001353,1.1204144898801998
Census Tract 1752,-0.7110463871675,-0.8255508495053064,-0.39076180475923106,0.4801804150881383,-0.6277027959492268,0.6277027959492266,-1.0304180818422606,0.5863635914519553,-0.6161291390211951,1.066377521414945,-1.0734809264753873,0.15726391482905389,-0.24385485453552092,0.9247571445868172
Census Tract 1753,-0.031024202968545526,-0.23576292822271833,-0.1759338163890612,0.002955829068927374,0.34027710970387265,-0.3402771097038725,-0.5776246502044676,0.8477727234453971,-0.6920945544704945,-0.3528392424530046,-0.07653939201057855,-0.0005387065675763106,-0.1659745383164228,-0.20488829040163783
Census Tract 1754,-0.37346684042272704,-0.7093193253938146,-0.26569762373622136,1.29809528464242,-0.49640985393592385,0.49640985393592385,-0.5233002403322253,0.6811956080963992,-0.637519629855984,-0.6793658989825707,0.03180945600282677,0.33840096770463834,-0.027461775017420875,-2.6086460871084443
Census Tract 1756,0.20874090564380662,0.019304852821648844,-0.22031142901012915,0.9902190835897597,0.7950567624130247,-0.7950567624130249,-1.0056317287701821,0.6389179631402381,-0.7401681420878882,-0.4609679283667498,0.44538493683448366,0.38638581760123264,-0.12153042485171126,-0.009896403171689555
Census Tract 1757,1.2085849871789365,0.025357861739213974,0.5058676866073464,1.2912160773194803,0.7308666823733834,-0.7308666823733837,-1.247344003607575,0.9129357805714057,-0.7646340100882102,-0.6705764019023389,-1.2842326491356084,0.602266098776741,-0.13762186962310963,-0.3713373053039909
Census Tract 1758,1.4258398804621326,0.7186581684539618,1.139257248562589,0.9590235794362957,1.0304750565076037,-1.0304750565076035,-0.6277904240202755,0.9259561172942666,-0.7087718764470046,-0.7593303501931347,-0.18620956743878148,0.5305694655294593,0.06315751587458776,1.4118627424119357
Census Tract 1759,0.003570055941564901,-0.08263670901599506,0.01267103725047758,-0.18384041658142547,-0.11452763228588587,0.11452763228588587,-0.5045256628608149,0.7982069761060149,-0.564284512697963,-0.3776454671789466,0.34826737184685813,0.1817767761139774,-0.14649738697067527,0.05432272219705282
Census Tract 1760,1.0555081546214191,0.5773068648574563,0.8548370949457443,0.8926887388858994,1.258462704962476,-1.2584627049624761,-0.28742127363924014,1.0758781232836092,-0.7542691393359715,-0.8338473713497988,1.0452675831526057,0.31089582188801934,0.623072787227959,-0.15476129310760775
Census Tract 1802,-0.16335921681851,-0.6324627392660453,-0.3322640426678233,-0.06549764669036148,0.005958006419664054,-0.005958006419664325,-0.39187187327629114,0.8286097347196891,-0.57323081892251,-0.05277834183786299,0.6482086950059192,-1.0580728627290625,-0.1829057686815069,-0.43254612945536247
Census Tract 1803,-0.8494234228079418,-0.3383642161602477,-0.33024687845777473,0.012500851380647791,-0.4407764353511576,0.4407764353511576,-0.517018516773374,0.3205666895515753,-0.7646340100882102,-0.057250041108092176,-1.1250126956524946,-0.9873354035288459,-0.2221250511510597,-1.126694256186625
Census Tract 1804,0.015543574733669149,-0.3654894555066606,-0.1618136669187214,0.10116959470139864,0.6426343636656632,-0.6426343636656632,-0.5590852415335437,0.5071986651962931,-0.5694381521349262,-0.6334681699396538,-1.172580482585209,-1.0796491907587973,-0.14616328766006825,0.6821901212966501
Census Tract 1805,-0.01632440605146985,-0.7020067883060735,-0.30503232583216794,0.398864857311792,0.7221345289717928,-0.7221345289717932,-0.5373614985183193,0.6444164834898225,-0.6057193176148724,-0.2822741881449429,0.16592418860478578,-1.0387113344038776,-0.16921241027806294,1.1958774149344984
Census Tract 1806.01,-0.46582872230520506,-1.0818007323947192,-0.3776502373939155,-1.2423796584575002,0.9121672605735619,-0.9121672605735617,-0.8484571935193818,0.9717765451422256,-0.5722221415499296,-0.4931127758980613,-0.766932966242338,-0.8921559080105141,-0.1657739537873288,-0.13658566949150158
Census Tract 1806.02,0.3768122678886669,-0.37953963776048777,-0.19509687638452236,0.5114611384160601,1.2582695653505092,-1.2582695653505092,-0.9215909068532144,1.0429325249493435,-0.7024810956315534,-0.6289371979420062,-0.3936579715620087,-0.770889049637002,-0.09629671117539648,-0.8705730484465868
Census Tract 1842,0.12746834424263132,0.7472460250431379,-0.6640875552208086,0.7879751826129838,0.43189163778028744,-0.4318916377802877,-0.1941634360844995,0.23049474303274672,-0.6524425072476682,-0.48657694923865014,-0.1974408504645613,-0.8360799436800884,-0.1418683589038429,-0.3326759537833178
Census Tract 1843,0.16228365273044215,1.0352403856837777,0.6823695549865939,-0.2756212110358356,0.27776942591801074,-0.2777694259180112,0.31766984496274575,0.6115063218322634,-0.6651850628710919,-0.5237032179517034,-0.05804080820341179,-0.6992844451035619,-0.1238654587022221,-0.9205885623980011
Census Tract 1844,0.807785261211853,1.4613955304208546,1.6697714358053557,-0.08747427119995058,0.3014102983968755,-0.30141029839687566,0.5036620402101415,0.9210856693828611,-0.6991526435020983,-0.6894514522069938,-0.7689149573645344,-0.4851073840810653,-0.08428745607214089,0.5606759763435281
Census Tract 1845,0.5038052502775388,0.6255914114846812,0.9708240370235356,-1.1379907118700705,1.0225744408092687,-1.0225744408092687,-1.084882065951076,0.885006205143149,-0.6120609252237018,-0.6477228388265434,-1.2551634460100607,-0.41626348045754835,-0.14597298958671254,0.8780704856870419
Census Tract 1846,1.272357790345498,1.6628189466954029,3.579017360616302,0.812377748225664,0.8968773064302277,-0.8968773064302276,0.43821178642418945,1.07953414968091,-0.7646340100882102,-0.8250971838431655,-0.9195462826514638,-0.1455966042987054,0.13966886060209782,0.3862912104130445
Census Tract 1847,0.41066969487310934,0.34297806710425816,-0.13155620376799326,0.5268357038526529,0.8426558431932959,-0.8426558431932959,-0.4342160180960985,0.7087486915275436,-0.6591740291855472,-0.7659178532873487,0.9005822312322658,-0.6018199871193756,0.21349744275516566,-0.5658510397367873
Census Tract 1861,0.2669874693678584,0.5275681016749526,0.32533148980800175,0.09583049503358135,0.655427724586552,-0.6554277245865522,-0.6207073677073078,0.9293654131943833,-0.6528750494630957,-0.7110077176798552,1.8895958012082887,-0.3078307293800553,0.17980450324217362,-1.660587324326628
Census Tract 1862,1.0272138086757696,0.07010916910548783,0.6924553760368366,0.7495200141069253,1.0418325088371838,-1.0418325088371834,-0.9205414034177185,0.9271790035529051,-0.735150349883404,-0.8350589906125233,1.8122981474426276,-0.18448355346764406,0.8109587330498479,-0.05978554437169
Census Tract 1901,0.47948979673049624,1.0499373765747333,1.4135915811291908,0.5390359377920606,0.3472649487796421,-0.3472649487796422,-0.9313591268857846,0.9108636334352174,-0.7108981074035582,-0.7051401503710276,-0.685671330232284,0.5066129735034556,-0.0638341537593779,0.03676045230530346
Census Tract 1902,0.9894143308890037,2.0601018769949637,2.624898689263341,0.749317375606701,0.5599441692244379,-0.5599441692244379,2.3503361979703383,0.9111159912661457,-0.667255246258791,-0.8405408511653847,-0.7087945599912425,0.22229415815506545,0.2696759653755279,-0.08745189102230308
Census Tract 1903.01,1.6938993350201341,1.3170991814509196,1.5104154632115208,0.9944672909237813,1.1504742422462526,-1.1504742422462524,-0.6016813779475787,0.9917810150929548,-0.7409522081005023,-0.7919915237856286,1.415239259295941,0.44966643898700426,0.38848752382813123,0.7899035729215365
Census Tract 1903.02,1.4715234598535458,1.294298236803161,1.507389716896448,0.4014430926593324,1.1960086120978564,-1.196008612097856,-0.8420205691057873,0.8223372492539428,-0.688123808882669,-0.7611269687464395,0.7889300646818663,0.0750956288852887,0.18553367403710594,1.26690949683712
Census Tract 1903.03,1.5680116005197644,1.3983558696426963,1.4952867316361569,1.0646241822935376,1.1047101759992533,-1.1047101759992524,-1.118491850116953,0.9603822118452195,-0.5627411975164478,-0.8734718744152017,-0.5436286331415393,0.3512549017158959,0.7195742379073248,1.1740461894804959
Census Tract 1942.01,1.7014518622582306,1.634045254810689,1.704063227376181,0.6842517746910561,0.9943719849649856,-0.9943719849649856,-0.050397222438409474,0.8440818003406664,-0.6512154547128525,-0.8269824502344574,2.106954160942498,0.7095553447746094,0.778678207070127,-1.728761227199965
Census Tract 1942.02,1.9504642115377158,1.5762007794370556,2.2063371156782683,-0.017223564090680255,1.148111712363433,-1.1481117123634328,-0.529956732945145,0.9685964807959233,-0.7300753999053254,-0.8165602820286691,0.6515120135429133,0.9445698098931494,0.40066412978909954,-2.6561658625027067
Census Tract 3411,0.6333771444062484,-0.20276919407025476,0.3898807445295551,0.550066047556095,0.6971608047018834,-0.6971608047018837,-0.20049026662908032,0.8343648784008395,-0.6592933150336503,-0.7840450294941018,1.0208230259788498,0.14253294088495647,0.2942031354509044,0.18439438752453885
Census Tract 3431.01,2.035752506933781,0.06059296596529049,0.9920042612290453,-2.501304192935518,1.0556912211991598,-1.0556912211991596,-1.0966460869545376,-0.5110874530345494,0.5013493079075465,-0.7044624017592793,1.2626259428868152,0.8919624545306488,0.11017301882567214,-0.7381502559601268
Census Tract 3431.02,1.1497857995106338,0.8617449668945771,1.0030986643843123,-0.5838500255982045,0.35223944887185377,-0.35223944887185377,-1.142952138708461,0.7749985503034457,-0.684062218339085,-0.7361843858124107,-0.3057896984779666,0.6112812794752178,0.009584518207430927,-1.109923931794212
Census Tract 3432,2.0654468335382,1.134729338130709,0.7096012718222492,1.3225263621652685,0.8552371083555499,-0.8552371083555498,-0.6276208691271209,0.7225548028933423,-0.7186940005489246,-0.7594170414297078,1.1939169173173387,0.8439515431408183,0.22952468942212376,1.2382196870462445
Census Tract 3433,1.3139887941457373,1.2682588581119085,1.0847938148912784,0.16711666425747898,0.7600973663538627,-0.7600973663538629,0.08004147302242777,0.6319764793182431,-0.594165109115579,-0.7375806913667021,1.1774003246323683,0.2672862069574895,0.1688197098484186,0.4092375960564661
Census Tract 3434,1.6136951799111774,1.4295802972478802,0.7539788844433172,0.22732201281416542,1.0029029735446249,-1.0029029735446258,-0.9696560455569025,0.8814415992781404,-0.7646340100882102,-0.6612600458279457,1.5368013814573225,0.261028901743131,0.06845143281387556,0.21905912288538237
Census Tract 3441,1.1579277922892646,0.7927322925241177,1.1039568748867394,0.139703328711594,0.9116957507927991,-0.9116957507927993,-0.9341343495742139,0.7755568121139321,-0.6968678899372877,-0.7865514414508242,0.3614806459948344,1.2020482889515829,0.20907348932049605,-0.3117804179438085
Census Tract 3442,1.6079847324872507,1.2592717947839875,1.8059300199836323,-0.06836414093918632,1.2154069101320217,-1.2154069101320215,-0.20311071820985088,0.7736928458074198,-0.7646340100882102,-0.8646610603762075,-1.2452534903990786,1.2296538524954683,0.31485633330386376,-0.2687985935220552
Census Tract 3451,-0.0984074825708799,-0.541546382059112,-0.3564700131884058,0.6307663416318864,0.2718871717748521,-0.27188717177485194,-0.15013792545613738,0.7175650363214277,-0.6844915894213555,-0.4590120089928344,1.6894146978664484,0.6854224818640023,-0.0700647464918803,0.34985539231004564
Census Tract 3452.01,-0.08020773400688144,-0.5844931506057021,-0.44421665632551743,0.6118396301597577,0.25191363320120813,-0.25191363320120863,0.13370330093726648,0.6344659020608108,-0.6253119535220145,-0.4679077045570131,1.58833315063443,0.45201286053103124,-0.07060819792030548,0.5774518366391852
Census Tract 3452.02,0.32320774529632323,-0.3608234648416434,-0.5450748668279446,0.9720641281851702,1.2846226316243696,-1.2846226316243698,-0.8130005881782091,0.6431495479526077,-0.3037866849533077,-0.3766175192310037,0.006043571414273067,0.29845430095302616,-0.1588624257771669,-0.5211362613245873
Census Tract 3453,-0.7666771975554305,-0.471895350422992,-0.4805256121063912,0.121673051633004,-0.5361709536969929,0.5361709536969925,0.31762558762932097,0.3236075488998135,-0.32575562698662286,-0.6432743029090491,1.2639472703016128,0.5799219977479723,0.02792946729807512,0.8169625900024455
Census Tract 3454,-0.0793235356960799,-0.3043627537158257,-0.2535946384759301,0.25828915896406807,0.3271974332462681,-0.3271974332462681,-0.2462717579287654,0.5196695629272038,-0.5532947572304532,-0.3163787946607417,2.010497259662271,0.8008893454416943,-0.105064336194072,0.9339449316758782
Census Tract 3461.01,1.587979745705366,0.36291751622653906,1.2078408317042393,0.5672064073176738,1.2233434707323045,-1.2233434707323045,-0.6057146753936248,0.9877716043275152,-0.7646340100882102,-0.8185750284589726,1.3577615167522443,0.3333756399477348,0.5488261426489479,-1.3223984400061082
Census Tract 3461.02,1.622095063863792,0.4152387080836842,1.436788969544749,1.0806011041321923,1.1765662061084665,-1.1765662061084672,-0.8785618584316983,0.902190089136653,-0.6973785128762389,-0.8514663485930776,0.9309727617726111,0.6674391755184257,0.8199981194475023,-0.8611501773614819
Census Tract 3471,0.7657858414487797,0.2193497065311608,0.4120695508400891,0.9172197172120411,1.1186424749003538,-1.1186424749003536,-1.247344003607575,0.9919805704538491,-0.7221146008559143,-0.7733895818993856,0.5643044041662699,0.49801315026638665,0.19342833532185486,0.6854996948135273
Census Tract 3472,0.9570674093521805,-0.03225223876774257,0.7257385855026376,1.1065903248996487,1.0777559486163577,-1.0777559486163584,-0.5798885174088654,0.8293055170811574,-0.703975032240955,-0.7786306921453782,-0.19810151417196012,0.4633811206512413,0.10602456850946212,1.1034965890957746
Census Tract 3481.11,1.041508348033728,0.35057643966229807,1.2048150853891666,-2.0623468197484183,1.2341384103226176,-1.2341384103226174,-0.21305396897889517,0.7605421141802426,-0.6065613442745874,-0.8676097549845719,-0.7193651793096235,1.7668872695329485,0.5432238214745357,-0.08625604400939514
Census Tract 3481.22,2.2983225636455566,0.9662101709616265,1.9209083799563993,-0.8432934816146758,1.1320282120599598,-1.1320282120599603,-0.5418054716497798,0.8538468427013448,-0.6015438391842561,-0.7848392172542971,0.18772609094894663,1.227147714133748,0.1782121623951006,0.8892264676926761
Census Tract 3481.23,1.3834720447362252,0.9428397055720804,1.6344710621295062,0.7974570110521754,1.2045866862743058,-1.2045866862743058,-0.8937179450352213,0.9753276592076353,-0.7441430680702601,-0.8157830113791079,0.4949347148893946,1.096884872912976,0.3665891729518937,1.3893163007450424
Census Tract 3481.24,-0.7212883509342846,1.0581864336466698,-0.37563307318386696,-3.743246798140807,0.4141759961085549,-0.41417599610855516,0.6153532355139412,1.117054422337597,-0.7646340100882102,-0.7457503986893607,-1.2815899943060132,1.4267342251855577,-0.08374505271161178,-1.0980122656996332
Census Tract 3481.25,-0.7773244188813325,1.1818722345448562,-0.665096137325833,-3.3643389094316403,0.8945709287076554,-0.8945709287076554,0.02601951653523516,0.9695003415684593,-0.7646340100882102,-0.6785311182183659,-0.08843133874375718,1.605070839439136,-0.03788977921287389,0.4174279052100806
Census Tract 3502,-1.4936355754194337,-1.2422812682105482,-1.0695375614405658,-2.2302455692165486,-1.6523722275102897,1.6523722275102901,3.451159849060044,-2.2283292654372135,1.6068836629002599,1.5474325420914352,-0.979006016317357,1.2748032649930896,-0.24654073717901573,1.3072927981097537
Census Tract 3503,-1.6249021829771797,-1.520534202283924,-1.5778629423727988,-2.141423202559322,-1.4519566030217146,1.4519566030217144,4.499950118413142,-2.481430347457019,2.532284247736969,1.3243503482639436,-1.635705741471777,1.2308935009007982,-0.25070121399123985,-0.7376362438023266
Census Tract 3504,-1.4059894178612307,-1.3535919902925757,-1.1098808456415368,-2.6585473488723244,-1.3369845915727279,1.336984591572728,3.177928477912605,-1.803290008215706,1.3003137346256477,1.6770269037475938,-1.3509596835828885,1.1760576380009264,-0.25004308830905464,-0.5294694084040389
Census Tract 3505,-1.5818711985181713,-1.078409498316438,-1.4981849560758813,-1.9671641914721532,-1.6713349989970683,1.6713349989970685,0.2684258747275591,-0.8339698569087237,-0.4172543658835585,0.8988427852319059,-1.2069349953699475,1.096141381573047,-0.24365127621392052,1.2577763808947833
Census Tract 3508,-1.0297630366151735,-0.9495549093784071,-0.7861259899287455,-1.0347708930396458,-1.1230104744842941,1.1230104744842946,0.3261195379167853,-1.4324661406584407,1.045908533312133,2.5676660097118216,1.4707350107174413,1.309103032075444,-0.23735623901437863,0.5747558094856455
Census Tract 3509,0.6088037996852221,0.07780556856423797,-0.8849670362211242,0.16916490927587816,0.8389161743217941,-0.8389161743217943,1.4361766661973652,0.06269704213014347,0.5513452014919038,0.5238315516642049,-1.6330630866421818,1.4068887374049093,-0.24472508326011613,0.8026202729343516
Census Tract 3510,-0.8998964097161966,-1.0773546263302392,-1.1714043540480172,-0.4829357723987641,-0.35117013879530956,0.35117013879530956,0.31008970646190187,-1.0919055984245916,0.30883455245809655,0.24585562104176187,-0.5238087219195748,1.3721558827534448,-0.22240366854056776,0.24311716874249262
Census Tract 3511,-1.0008792251289897,-0.8632184190864676,-1.3025200277011726,-0.39017122018405925,-0.9811896612275891,0.9811896612275891,-0.12484222938735642,-1.5163125697871307,1.8784552749280745,-0.3248683513524999,-0.013115676100292507,1.3051212169034414,-0.1684091211747458,-0.22533693083485323
Census Tract 3512,-1.3128907040530846,-1.2521644679227477,-1.0977778603812454,-1.7853129874968745,-1.2694835753212246,1.2694835753212246,2.758410902576358,-1.5806129866949261,1.06791691889461,0.2395634882188243,-0.4901148728422354,1.1411700123932365,-0.22163176255612024,-1.2326358928533043
Census Tract 3513,-0.8258079595902839,-0.8817921250443556,-1.289408460335857,-0.11547925639264815,-0.546519221863252,0.5465192218632517,-0.4730927783782498,-1.0661477228741623,0.4132903183382778,0.5372737008812285,0.8708523643993191,1.0698641359978163,-0.21176089097317163,-0.4923799795362261
Census Tract 3514,-1.0995410199759286,-1.2162549126094109,-1.3902666708382843,0.22127681308083771,-0.9997995965055941,0.9997995965055941,1.6517164333898153,-0.3433964971420548,-0.2571718704011572,1.050124527385887,-0.33155558306652033,0.9978116586578128,-0.23645209837985684,-0.30185773122123405
Census Tract 3515,-0.16741179240968376,-0.8920527012722675,-1.1915759961485026,-0.24951586181968277,0.04706119077116098,-0.04706119077116098,-0.4044280712651101,-0.3558597231670085,0.3877599134257665,0.17188123252900342,0.6607613054464967,0.8855855228516101,-0.19884575604614302,0.21827095970662322
Census Tract 3516.01,-0.7346986919814413,-0.3497815163209237,-0.9868338288285755,0.018354527552264608,-0.5886189426223841,0.5886189426223838,0.2044330695300455,-0.09244640140853562,-0.06663971767683172,0.8225422723368683,-0.590535756366855,1.0577564634512897,-0.23605562612851605,-1.9523118370195822
Census Tract 3516.02,-0.48034431124086374,-0.4776424393773586,-1.0372629340797892,-0.4430047803543302,0.41246951503156454,-0.4124695150315647,-0.5868133899590938,0.364089472933282,-0.22903800178537992,-0.08574580615643111,1.0776401048151476,1.020166317483596,-0.16987666326475698,-0.3079738038727465
Census Tract 3517,-1.4619886442119951,-1.2580336072603688,-1.1895588319384542,-1.167308205067964,-1.5761198170843347,1.5761198170843347,1.8105217496136041,-1.2622695919722753,0.8857372293793853,1.8763439422707906,-0.8032694701492727,1.1065762019885843,-0.2470791904142175,0.015319200378904236
Census Tract 3518,-0.47242336803993323,-0.381506847860076,-0.8597524835955174,0.07539157939532087,0.05599927972141946,-0.05599927972141973,0.02878139567604259,0.4763525872080795,-0.1825102177738742,-0.4145777330659682,-0.19017354968317438,1.2555026850738968,-0.15864001712405804,-0.3316485017624002
Census Tract 3519,0.24875087920757652,0.1476177941836965,-0.7457827057277746,0.24622577295027323,0.7399401139255571,-0.739940113925557,-1.247344003607575,-0.08842016392087033,0.17685744128834524,-0.7095424822978346,-1.2829113217208108,1.0112318800301725,-0.11451746346300955,-2.489573382466668
Census Tract 3520,0.5711885298798731,-0.05984422707541904,-0.6065983752344252,0.026766865390273755,0.8536779042347435,-0.8536779042347437,-0.8421853883293159,-0.14349551708938257,0.20446212975455966,-0.22065582826445973,0.7050257738422171,1.3993120898603701,-0.16247808178887774,-0.709077832278341
Census Tract 3521,-0.1860167985327996,-0.6235556180667251,-1.033228605659692,-0.5468279228498664,0.07852770065683162,-0.07852770065683162,-0.33515403183108816,0.0490769714259975,0.06193630708628254,0.4151772922663543,0.08730520742432706,1.5266485127597285,-0.21853028563416813,1.334542255750113
Census Tract 3522,-1.4108525085706392,-1.1965307112829773,-1.344880476112192,-0.7233435332014978,-1.2678102554617978,1.2678102554617978,-0.19879515592915056,-1.5295510017405425,0.2842193410688946,-0.16625956155690932,-1.2564847734248583,1.527676296389729,-0.2198020781948167,0.07474569150943393
Census Tract 3523,-0.9113173045640499,-1.1125971324113273,-1.1542584582626045,-0.38309882651178295,-0.5563543435203396,0.55635434352034,-0.11022352256729646,-0.21346514130978528,0.11815048093595656,-0.6639550877627565,-0.9136003092848745,1.5426073229553314,-0.1128773548666746,-2.5218353937942593
Census Tract 3524,-0.9654376095043611,-0.7735250066915351,-0.9969196498788183,-0.7322076029349293,-0.3042694881213512,0.3042694881213512,-0.29327956405753,-0.2805973907701662,0.40779469928694084,-0.46358507614824923,-0.6361215521773731,1.661764566458987,-0.166440035858188,1.3471496213409093
Census Tract 3525,-0.6920361234852669,-0.4935638731448076,-1.3731207750528716,-0.29707598228583293,0.2995508715707445,-0.2995508715707446,-1.0997409442940413,-0.8463968956741453,0.7256958126398005,-0.4351139394105614,-1.025252475835274,1.4923433599166296,-0.18750393759391504,0.5780089916738947
Census Tract 3526,-0.7509826775387032,-0.6334536518211549,-1.1280353235319736,0.09797652043131468,-0.16733480247948587,0.16733480247948615,0.1740886409203262,0.06985707455484459,0.03409520280032339,0.27044449244533186,0.18574409982675016,1.1327781439521531,-0.21172025502873926,-1.1664759414464294
Census Tract 3527.01,-0.6628944208250993,-0.6415195096434381,-1.3247088340117066,-0.28450958741398363,-1.1298215190801755,1.1298215190801753,-0.6770907726805221,0.4301388074960071,-0.09676231618029792,-0.20638564707421445,-0.5541992524599203,0.9617833391455874,-0.19848386800264084,-2.3306952543641564
Census Tract 3527.02,-0.49135994852959963,-0.8194602090339306,-1.0322200235546677,-0.3046847509608521,-0.31360401484331796,0.31360401484331824,-0.5091443875352694,0.12005459609603071,-0.035768450935240795,0.31712860396808346,1.2005235543913269,1.0187630647286885,-0.19778470536838166,-0.9772047489306973
Census Tract 3528,-0.6488946142374081,-0.32228159231462544,-0.8345379309699106,0.382872184458306,-0.4053933498687437,0.4053933498687434,-0.2766539337377846,-0.5055476242922824,-0.01738781935800738,-0.4356413505935769,1.012895061490064,0.8637882122234044,-0.10625168529904504,-0.45210195914426926
Census Tract 3611,0.7383388522176484,0.04403708096944231,0.2396020108809387,0.7561693967586822,0.8821326334326983,-0.8821326334326979,-0.713534791745079,0.9355450955874891,-0.7382240529134518,-0.7697288822509424,1.4337378431031078,1.3477490578996036,0.2942123105361856,0.6470645672763196
Census Tract 3612,0.1468101822914151,-0.6893674230116676,-0.3413412816130417,0.4368583594749475,1.0053309202176455,-1.0053309202176455,-0.5075970897321459,0.8332512395278511,-0.6147822210474109,-0.6173874402708952,0.5405205106999127,1.5721057068169424,-0.04301816805073842,-0.9492157885781071
Census Tract 3613,0.8395058756118584,-0.4837020887523346,0.07419454565695814,0.712437030763661,1.2008785066905643,-1.200878506690564,-0.8930579297073858,0.8504373740703629,-0.7359691163706237,-0.7773423734031836,0.24190051495564927,1.7874154696206,0.16236146595682266,0.3407938739576915
Census Tract 3614.01,-1.3915843537144221,0.012309223435067093,-1.4497730150347161,-2.127402588549331,-2.1723897448082226,2.1723897448082226,0.27739492726208664,-0.48028119698506627,-0.23087645291610023,7.076028368995621,0.984486522071915,-1.5628837855664883,-0.2520921725583338,-0.006248504398503475
Census Tract 3614.02,-1.2636703314184654,-0.8886101872250292,,-2.89739238647491,-2.446986729995661,2.446986729995661,3.8052222575095382,-0.3980907328212725,-0.5505158233773927,1.8766278943617183,-0.4299944754689434,-1.5199109541013927,-0.24450847910104928,-0.2537567874537331
Census Tract 3615,-0.7280303630541464,-1.0107065171292329,-0.6388730025952019,-0.2502016147010864,-0.5819090243288745,0.5819090243288743,0.0888523910068854,-0.5460614192791821,1.033479023371865,0.24029365534407818,1.174757669802773,-1.266664350813998,-0.19399724698341259,-0.13061286515010667
Census Tract 9900,,,,,,,,,,-0.919418982228062,-2.883038821040736,-0.019021715890569942,12.855042020928082,-1.147256929396102
